,KEN1110,KEN1120,KEN1130,KEN1210,KEN1220,KEN1410,KEN1420,KEN2110,KEN2120,KEN2130,KEN2220,KEN2230,KEN2240,KEN2410,KEN2420,KEN2430,KEN2510,KEN2520,KEN2530,KEN2600,
22880,10.417137418780653,9.547278473962153,10.347504563094581,7.931027496426772,8.33255772600397,8.235881617110607,6.75723227571433,9.872130460234512,7.647694768934688,7.900331656568007,9.268251933329326,7.864405924842947,7.1660071678468125,10.224431868839511,8.446362247208148,7.780560443048964,9.86248483052841,8.829894881583106,6.930828732226504,8.38973136496988,
23216,-1.0,-1.0,-1.0,-0.30548445955179915,-0.9761770789221008,-0.10741254264917022,0.16630054030589303,7.128164032484651,5.879329364266939,6.697234200523589,7.1137682936585716,6.672022807632866,5.472142005349282,7.347200602028238,7.17569809237126,6.59945568310198,8.107230255570922,7.5076403729193295,5.864024440323654,4.423166594398537,
23262,8.369822156322552,7.655945874109406,8.312675828825249,6.388405258187066,6.661068077088772,6.6553867805362446,5.465095069808448,8.6116985097526,6.6802640383969845,6.9569449292051315,8.114886618161608,6.925323813104688,6.250428703835349,8.919396601517336,7.445628539550242,6.8503607981979835,8.686793448682836,7.788530291352462,6.090648413676203,7.165777075578831,
2340,1.2544026417545906,1.082642223076708,1.2406530924539605,0.6050495272588983,0.8373510388305154,0.6200559110731083,0.26563838040276466,-0.7076262354460403,-0.8619409881613975,-0.9986580783059733,-0.8235824115996351,-1.0,-0.864155541256987,-0.6880340296345719,-1.0,-1.0,-0.9329014728747947,-1.0,-1.0,-0.3832014979220615,
23731,2.307613192065199,2.0556098381960592,2.2874401361037675,1.3548956570365203,1.6957236573146575,1.376912714748289,0.8569186026796372,-0.5710352255887244,-0.797442657144226,-0.9980311600884096,-0.7411637424931228,-1.0,-0.8006918039017015,-0.542289944154334,-1.0,-1.0,-0.90155442094641,-1.0,-1.0,-0.09504592279433288,
23866,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
24583,0.006198703442440001,-0.07046245165712428,6.192094273327342E-5,-0.28362452945323957,-0.17994230542552092,-0.27692678892652256,-0.4351125775841421,-0.869505962525924,-0.9383806618491053,-0.9994010653449199,-0.9212602285744603,-1.0,-0.9393690746606483,-0.8607614500240517,-1.0,-1.0,-0.970052177128513,-1.0,-1.0,-0.7247067397893777,
25283,5.474612132450072,4.981318667454398,5.435123623579139,3.609679278181476,4.276845895781551,3.6527773977933604,2.6348953205060326,-0.1603067313131561,-0.6034964932668005,-0.9961460200941828,-0.4933312101934064,-1.0,-0.6098566580728086,-0.10403819653639435,-1.0,-1.0,-0.8072939901027333,-1.0,-1.0,0.7714364731770833,
25545,10.966616400915775,10.054893266321146,10.893632285692213,8.378070545755373,8.782301453207804,8.702506023113047,7.159477231146035,10.596846752369332,8.234400396768216,8.519468921769771,9.963548207385973,8.481189274871095,7.719437675358744,10.971532676219129,9.10363798591093,8.391509843505752,10.611004337621214,9.513856733837159,7.4826539933252985,8.97605650775662,
2563,-1.0,-1.0,-1.0,-0.2641621669621387,-0.9747596625249298,-0.05430536516152262,0.23569310154778766,7.611773617592467,6.288635771762774,7.15520431816835,7.596521360953364,7.128492897570613,5.85722157528127,7.84384242714709,7.662135859450844,7.051608173536742,8.649092332637256,8.013828045135428,6.2724202353012455,4.74583421481145,
25788,-1.0,-1.0,-1.0,-0.4078101076512938,-0.9796870015904201,-0.23892088874026207,-0.005535007950629001,5.930610336355333,4.865771287173053,5.563171055393843,5.9183355771466415,5.54167415406852,4.518576409305255,6.117375404930671,5.971141020217326,5.4797986233406295,6.765426963896234,6.254176966766324,4.852721296590366,3.624150583662132,
25892,-0.5004613323195777,-0.5385206253302541,-0.5035080070402467,-0.5936628079129117,-0.5911345754470112,-0.575882697222589,-0.6344407098075766,-0.34203557281145935,-0.46736696197581995,-0.4379719635268283,-0.36878013634988416,-0.4401091947309219,-0.49757349187460653,-0.32170935546439017,-0.4033518534355145,-0.4454050165511121,-0.32050233189406874,-0.3791272864055507,-0.49907550229700126,-0.4675543511457195,
26705,5.940963379663555,5.4121391341459075,5.898630605377824,4.618794812133112,4.680150063239633,4.858099742624113,4.033747970154341,7.8244135323518496,6.131798790452094,6.50825231385526,7.453367506401495,6.47954186846785,5.728008952946377,8.098276189509333,6.9705806042449705,6.4087953574351815,8.085328028808494,7.2941948905325305,5.691815115110143,6.186135413916844,
26967,-1.0,-1.0,-1.0,-0.3117824783859313,-0.9763931103812901,-0.11550672095060588,0.15572427189818439,7.05445606314178,5.816946100856603,6.627433997155441,7.040190868024196,6.60245122669001,5.413451205974854,7.271506361162256,7.101559073776077,6.530542156717183,8.02464389956318,7.430491229117463,5.801779965311326,4.373988133495968,
27313,5.2482007385572045,4.772157304717552,5.210093107513904,3.448482917778464,4.092319315627992,3.4900739347043697,2.5077862830324618,-0.1896700537047793,-0.6173618661735328,-0.9962807903236052,-0.511048964492105,-1.0,-0.6234996217062658,-0.13536917924967073,-1.0,-1.0,-0.8140327468683625,-1.0,-1.0,0.7094909244893788,
27540,10.548126292067003,9.668287451332354,10.47769453828805,7.988703691349562,8.438093858585642,8.284281684212527,6.771015948328801,9.472678594047606,7.303259684370252,7.506048134393705,8.862800151613005,7.471336117283265,6.842305320785478,9.814896220710846,8.027487048787568,7.391208552704823,9.399782009267794,8.394012892175652,6.579156059517725,8.147718067967125,
27729,-1.0,-1.0,-1.0,-0.944494877851062,-0.9980960913509294,-0.928665129916466,-0.9067902009647267,-0.3504036825748841,-0.4502095425827388,-0.3848432473759601,-0.3515541784175691,-0.3868581215730751,-0.48275162807681227,-0.3328984565006695,-0.3466047988255897,-0.39265762766977763,-0.2721574992436474,-0.3200762393403296,-0.45143269976710354,-0.5665848973489145,
2775,1.3498658946823805,1.1708322374145768,1.3355341172215192,0.6730157574896669,0.9151541356191628,0.6886575904410694,0.3192321593425693,-0.6952455940654296,-0.8560948442108867,-0.9986012542907271,-0.8161119639739761,-1.0,-0.8584031731202421,-0.6748237513185922,-1.0,-1.0,-0.9300601686874246,-1.0,-1.0,-0.35708300856315933,
28617,2.894651114064339,2.5979219967513223,2.8708977274643726,1.772844483806185,2.17416291915768,1.7987691471106082,1.1864860504252355,-0.49490220302570975,-0.7614926125861208,-0.9976817287542918,-0.6952252696664378,-1.0,-0.7653184205944807,-0.4610551852936753,-1.0,-1.0,-0.8840822182425812,-1.0,-1.0,0.06556607447967955,
28650,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
29214,-0.062325555770798235,-0.13376592411556287,-0.0680444104066481,-0.1600142803674205,-0.2298764958756333,-0.1046060366082191,-0.1840762880433009,1.1392301530058773,0.7650525183768218,0.9112131191630535,1.0874270627764369,0.9043968457004248,0.6630568595660258,1.201749754693357,1.0294222330804983,0.886383786234455,1.2885612079680167,1.1118189943885368,0.7038305047735105,0.6027170857704993,
30745,-1.0,-1.0,-1.0,-0.24903541257983608,-0.9742407922407864,-0.034864545704327066,0.2610954731027404,7.7888074400741285,6.438469604913681,7.322852361146971,7.773241639975318,7.295591828937351,5.998186747031237,8.025646931053807,7.8402049878498286,7.217126571416351,8.847450507733226,8.199126974819652,6.421920722671034,4.863952391108606,
31067,-1.0,-1.0,-1.0,-0.6761586470005394,-0.9888917575706261,-0.5838009187349497,-0.45617293929388725,2.7900313015064953,2.2077199131000325,2.589095697185761,2.783318801544499,2.5773400328280363,2.017855039592561,2.892164507901818,2.8121956641027626,2.543503157448406,3.2465540312293113,2.96697497570901,2.2005834748366806,1.5287347873283275,
31078,-1.0,-1.0,-1.0,-0.3824243525487474,-0.9788162322482099,-0.20629525939107585,0.03709531227671392,6.227708917373148,5.117222781546147,5.844518398975724,6.214907968786284,5.822099977240211,4.755144495068563,6.422480154837589,6.269977054082535,5.757571991463369,7.098312124077422,6.56514607030588,5.103613369282503,3.8223767874370207,
31821,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
32041,-1.0,-1.0,-1.0,-0.7840100112853688,-0.9925912205629778,-0.7224108841169898,-0.6372878274603183,1.527808170446503,1.1394284003974242,1.3937916882782257,1.5233311857204637,1.3859511027926463,1.0127956788306638,1.5959271734471838,1.5425909657340546,1.3633831809886732,1.832291641527381,1.6458229386042627,1.1346686647871094,0.6865708876230217,
32399,-1.0,-1.0,-1.0,-0.9791171799526591,-0.9992836880603841,-0.9731615173991041,-0.9649314624571156,-0.7556008801529401,-0.7931510689196898,-0.7685581570024491,-0.7560337338557666,-0.7693162177659851,-0.8053944527557692,-0.7490148485968806,-0.7541716173633832,-0.7714981793128117,-0.7261621382380423,-0.7441907162789874,-0.7936112601665835,-0.8369352368926269,
33429,-0.9223897898157504,-0.9283028250242925,-0.9228631326833449,-0.7974295273291563,-0.9316941126575851,-0.7548995277363315,-0.7090429564226317,0.73414470102665,0.46393969444118355,0.6327203220486441,0.7270992803245426,0.627326491289637,0.3774942164945758,0.7812794224223343,0.7341619575563925,0.6119341486041674,0.9340608504188816,0.8045708288878943,0.45594051121500945,0.17155151911990596,
33729,1.3811181483440893,1.1997034167845237,1.3665957641147126,0.6952661816314967,0.9406249009862779,0.7111160445527103,0.33677740657380784,-0.6911924853240571,-0.8541809645966812,-0.9985826515458583,-0.8136663284335635,-1.0,-0.8565199933348111,-0.6704990404354939,-1.0,-1.0,-0.9291299975852421,-1.0,-1.0,-0.34853247597945947,
33963,7.662852582302703,7.002839522114378,7.610018045801379,5.837155023807332,6.083240290894866,6.08576564382062,4.987734071070716,7.959249800037879,6.16236473328883,6.425492206346078,7.499794356130815,6.396031243348088,5.761315712511964,8.245692547645925,6.8815874305274605,6.326074631678948,8.03744420227352,7.201588496671219,5.617099621397265,6.598208037957379,
34668,8.278628584658659,7.571700238789985,8.222038444634823,6.124513654077683,6.579919990316284,6.3341443876124215,5.079775848223731,6.271310330922608,4.703884995150595,4.751782408652919,5.783313120014391,4.727438149912287,4.39079051928689,6.515466165126939,5.103449680809792,4.673264208060326,6.07503447677213,5.351256410384218,4.124238603973832,5.587194763671734,
34679,9.246636531896087,8.465956741976756,9.18414253390676,7.005009236330769,7.375414235952883,7.2756441669970755,5.9444905617655435,8.635826536822615,6.658138048721498,6.872630284928877,8.094073983552153,6.840765121805177,6.231929293296415,8.948730554096633,7.35551849315374,6.766601919573115,8.612513253977642,7.694761678560381,6.014995233507841,7.345898646293785,
35969,3.261974624113588,2.937259538940285,3.235980939965544,2.4047521817282766,2.4862385151043225,2.5387542772108467,2.0146957934531864,3.8875104342557876,2.9297692882829014,3.1074951436827885,3.6606166328512204,3.0915129130858006,2.7084284025237375,4.0413625924995955,3.360124462240611,3.0528126466074177,3.983763927877379,3.537150282068774,2.660604945723031,3.0582559081280998,
36351,-1.0,-1.0,-1.0,-0.25069704007466376,-0.9742977885473696,-0.03700005999348954,0.25830510063137124,7.769360818577178,6.422010818677934,7.304436738692411,7.753829460264113,7.277236524706316,5.9827021560031115,8.005676264859321,7.820644641178639,7.19894488393299,8.8256614716166,8.178772456689465,6.405498553445201,4.850977472337935,
3681,7.266380448117616,6.63657415689792,7.215963985945313,5.559606700207363,5.760275305134657,5.8069257153203075,4.773086133403809,7.963128010770653,6.184885668350977,6.477621280663052,7.523967347093571,6.448224799997199,5.781455974247339,8.24761528928885,6.937207541706701,6.377774506750196,8.087601291633787,7.259466845170449,5.663796282427845,6.5266286854993965,
37306,2.4638332297939005,2.1999276457777657,2.442707391454239,1.4661184231301885,1.8230438809919933,1.489175356240525,0.9446216916821983,-0.5507750290809907,-0.7878757840228267,-0.9979381709063588,-0.7289387912774599,-1.0,-0.7912783894223998,-0.5206720952581725,-1.0,-1.0,-0.896904792594803,-1.0,-1.0,-0.052304540451634685,
3789,9.640679146360787,8.829977689866087,9.57578189162673,7.458431734184691,7.7024912284935905,7.780993728917682,6.456024930881506,10.710195278091954,8.39467407459315,8.788862943767343,10.144591580190594,8.750487600448295,7.8667210284529965,11.081046434596477,9.390615991830025,8.658260965350882,10.89121606962162,9.812486360532318,7.7235904888035325,8.803644085518307,
37946,8.019167216478893,7.332006942384039,7.964159525307501,5.976755457863448,6.369725566929311,6.195202299338554,4.996193539262171,6.670316315664988,5.054176759223248,5.161345483516842,6.194898339116891,5.1358136858901995,4.719662906371364,6.923876402559527,5.538635442659196,5.07777705500332,6.552082504227931,5.804111189927062,4.489605043838148,5.804877579148213,
38127,-1.0,-1.0,-1.0,-0.3842289249462263,-0.9788781317786031,-0.20861448566329388,0.03406489230822407,6.206589360500833,5.099348094572388,5.8245185349464315,6.193825816624756,5.802165620432949,4.7383278104370286,6.40079147125116,6.248733988595343,5.73782618713948,7.074648641578412,6.543040513136145,5.085778449371806,3.8082856747502323,
38426,0.6975383089458098,0.5682047616610402,0.687185062264732,0.20858315627095458,0.3835034246449862,0.21988278435493336,-0.046989390354121086,-0.7798460413997879,-0.8960432102275975,-0.9989895489647569,-0.8671596594438103,-1.0,-0.8977107423034257,-0.7650933440307707,-1.0,-1.0,-0.9494756091217912,-1.0,-1.0,-0.5355580823118683,
39084,0.36944123996902656,0.2651050418226426,0.36108904968388056,0.5668079589196862,0.13640266365748488,0.7447066369797297,0.7626541508243474,6.103855370586698,4.945947098481009,5.559859280584556,6.021150526539487,5.537560743604235,4.597625302501755,6.3024043243925405,5.966757560609706,5.475724120264512,6.801303186516816,6.2496155339064625,4.849041100289092,3.995918355374088,
39123,3.566309021307478,3.2184070384114953,3.5384592087462607,2.2510395437894655,2.7215679526486984,2.2814350838402424,1.5635597861294785,-0.40779480384333777,-0.7203604628759867,-0.9972819278048072,-0.6426648858063264,-1.0,-0.7248460563504002,-0.3681106478335706,-1.0,-1.0,-0.8640914430929669,-1.0,-1.0,0.2493298722252062,
39141,-0.8490456518112884,-0.8605466949550102,-0.8499663188714325,-0.6403759302610544,-0.8683222120688401,-0.5674592686458081,-0.49181693483597144,1.9705822443536727,1.5068484094025192,1.7946417586372823,1.9575913362638642,1.7853986749994069,1.3588669953372627,2.0514173822846153,1.9682626348594447,1.7590525108149433,2.310956886457767,2.088777342857315,1.492047411827242,1.0102313789829402,
39315,7.633429242277019,6.975657913493773,7.580774158042464,5.817679138628161,6.059310606854283,6.0665138291182785,4.973688228275937,7.9726661597540005,6.175147515401882,6.441793367276087,7.514693598109538,6.412296468454655,5.773264132179842,8.259317572505392,6.898920482476087,6.342186009404527,8.055876431036262,7.21962528947814,5.631651833435499,6.601655383826433,
